customer_id,treatment,age,gender,tenure_months,account_balance,transaction_count_30d,transaction_count_90d,avg_transaction_value,last_login_days,products_owned,mobile_banking_logins,support_tickets_90d,payment_failures,credit_score,satisfaction_score,churned
CUST001982,0,18,F,30,1179.4392485903993,10,26.695998809106914,58.251229902964305,10,4,8,1,0,634,97.29108297761961,0
CUST001983,1,25,F,36,156.4621734865156,3,9.23653054666155,47.325871737304645,2,2,15,1,0,850,78.97750561417018,0
CUST001984,0,62,M,35,93.75704315315656,8,27.776879388379392,53.1120239607953,7,2,15,0,2,726,65.57590688820419,0
CUST001985,0,36,M,28,1880.3259782794926,8,27.19421465825645,207.53986919857863,6,2,11,0,0,626,86.21623300295548,0
CUST001986,0,58,F,43,38743.012880021684,11,30.775667813515103,60.25398593265772,26,4,11,0,0,688,70.00773571114686,0
CUST001987,1,33,F,19,5695.923078752237,5,14.981338566421233,86.41050999160225,1,2,11,1,0,614,75.78372018089323,0
CUST001988,0,30,F,13,3648.902582267371,8,23.345908655962393,38.38531687318762,2,1,9,0,0,586,88.91997711851968,0
CUST001989,0,39,F,11,1442.8613803203289,8,25.219374229734314,22.476599909082488,21,2,16,3,0,571,90.01716668624674,0
CUST001990,0,47,M,63,4275.939422418407,6,15.500737044745499,409.4477787083488,7,1,5,2,0,768,81.08118078473181,0
CUST001991,0,62,F,14,344.51964586853813,2,5.217958938833514,16.271113390317684,16,2,17,0,0,850,66.43728840875998,0
CUST001992,0,45,F,22,10067.642939849726,7,22.15755631474639,41.88046868326518,0,1,8,0,0,590,57.91445997178304,0
CUST001993,0,54,F,25,3698.492603500641,13,35.39699093553227,100.50161168845081,6,2,10,1,0,477,46.23770102517467,0
CUST001994,0,77,M,44,10.774042034708465,10,31.23521802266396,10.705416553978383,9,2,20,1,0,850,68.99812387949721,1
CUST001995,0,46,M,3,2906.6264036817324,14,40.11650620243115,32.39816446634448,11,2,12,0,1,698,55.55170522995482,0
CUST001996,0,55,F,61,4571.240669325272,4,11.101485273351782,31.254358104483586,4,2,13,4,0,652,81.47284048753673,0
CUST001997,0,53,F,26,1641.720879875818,7,20.843995467211126,81.20279336729799,4,2,10,0,0,768,71.84593461038482,0
CUST001998,0,52,F,9,2880.042391613304,1,3.1597816502909075,81.60959332572698,29,3,11,3,1,703,80.28775838972929,0
CUST001999,0,44,M,31,1102.6038667725786,6,18.32017532885091,147.73891217033764,3,2,10,2,0,653,58.54424215282018,0
CUST002000,0,61,M,11,6.0140768806668845,8,24.330168181754843,60.093426133974454,9,2,11,2,0,637,55.65319515887377,0
CUST002001,0,18,M,33,41332.34590560237,10,33.67974521617938,131.73410203643368,0,4,7,1,0,657,64.49635350387547,0
CUST002002,1,24,F,37,896.9064982073894,7,21.031813504533943,37.64275736075997,40,4,10,1,0,741,87.8085000463426,1
CUST002003,0,48,F,9,846.0563160449029,5,13.895172611713477,15.728249429724368,1,3,8,0,0,850,75.88282748526225,0
CUST002004,0,67,M,3,657.6540822863699,8,24.14926897270999,21.270139638274845,23,5,9,1,0,701,61.78048259869491,0
CUST002005,0,34,F,30,135.63467090752204,6,20.506488245087194,175.49564174823163,13,1,18,0,0,711,55.546361531115686,0
CUST002006,0,18,F,20,141.08592027878774,5,15.588517032886063,84.65018281711791,4,1,15,2,0,738,85.13359407942664,0
CUST002007,1,51,M,23,7296.195708384705,4,11.191384464175384,77.28047621841378,1,2,16,0,0,656,82.50349636607449,0
CUST002008,0,60,F,23,609.1135181361,6,15.485243715311485,17.75295853648161,14,2,13,0,0,686,83.59242149204258,0
CUST002009,0,32,F,12,579.7980069485106,7,24.06716542214858,21.512869994481527,0,4,10,3,0,634,89.68926151364765,0
CUST002010,0,48,F,13,552.8374577992214,9,29.93028843496449,120.08973351943854,3,2,14,2,0,691,89.15670178179667,0
CUST002011,0,32,F,11,1598.7642325668028,6,17.190341975168337,63.45245881134801,45,3,13,1,0,635,94.39571910688437,0
CUST002012,0,51,F,20,77847.08176940454,11,34.889208114941425,288.81038952342243,17,2,12,0,2,682,79.07874382801927,0
CUST002013,0,31,F,21,341.0513894250525,14,46.64783277734377,28.527667597325294,4,1,13,0,0,702,88.70334936052753,0
CUST002014,0,53,F,26,146.07564569793627,10,26.02040677029673,83.8710153617873,18,2,13,1,0,648,98.11299005504065,0
CUST002015,0,70,M,10,2859.2921561894236,8,23.903880672076752,101.97793170545965,7,3,11,0,1,783,68.89162950978154,0
CUST002016,0,61,F,39,4.7564149626929595,6,20.039246247714576,15.607169388622145,1,1,11,2,0,850,80.07348876852699,1
CUST002017,0,19,M,34,144.8490145884845,9,25.959025003128573,19.380103132732984,14,2,12,2,2,716,73.2060185158205,0
CUST002018,0,72,F,15,9513.922239825455,7,18.879206350046736,46.35183091709551,8,4,16,2,0,729,46.12842159321331,0
CUST002019,0,53,F,31,37.84107760930373,5,12.574894828411233,80.39620139825,15,3,9,5,0,653,79.93056094284752,0
CUST002020,0,55,F,10,8066.195704856812,7,19.598413440815705,62.485680694675565,5,2,8,1,0,677,82.47788312206887,0
CUST002021,0,25,M,31,31.076322253346117,11,30.16474891526112,24.604509729306017,30,4,13,0,0,828,55.114555762406745,0
CUST002022,0,45,F,13,4721.874707612087,6,16.8813126150062,324.0557748008149,32,2,9,4,2,675,44.75988195522307,0
CUST002023,0,63,F,15,1802.4135501907954,9,24.84854753475667,12.386445160120969,20,1,10,1,0,828,67.53611324895488,0
CUST002024,0,61,M,21,96.90800826452849,5,17.39499711866397,48.934916378151854,17,1,14,3,0,573,92.47278830970683,0
CUST002025,0,56,M,25,477.912394413603,11,27.9879174241426,63.908677156471946,10,3,15,2,0,716,74.95960718762527,0
CUST002026,1,45,F,35,771.6149525632994,6,20.812858475449637,134.23478019408643,13,4,14,1,0,696,38.211868803179215,0
CUST002027,0,56,M,44,57121.49716427505,6,19.6773902695973,65.82281169927057,1,2,11,0,0,695,77.36142518678207,0
CUST002028,0,32,M,38,155.670513419279,10,34.10439441382343,160.9096125908053,38,4,15,0,0,587,71.92484979982368,0
CUST002029,1,50,M,37,1266.6250924391227,9,27.191157728671083,24.466666662545123,2,4,9,2,0,723,54.39575346482114,0
CUST002030,0,49,F,14,5228.083186762488,10,26.32357586946641,202.60144656436057,0,2,21,0,0,762,87.62372919089684,0
CUST002031,0,60,F,35,719.0396250013018,15,51.73289092762554,37.673584281646235,34,1,18,0,0,838,85.8785884446747,0
CUST002032,0,51,M,39,2582.78490889035,10,34.122020253304434,37.12549560117093,3,4,13,0,1,565,77.4718392412416,0
CUST002033,0,53,M,11,3329.5659764655497,3,9.39534124715615,73.39186836082678,13,1,8,4,0,554,66.0789250278326,0
CUST002034,0,67,F,2,56.179262839102336,7,17.59475068643505,86.1303900597844,33,2,13,0,0,755,78.09781995390665,1
CUST002035,0,26,F,49,5876.754440036451,5,16.008321792028205,51.287569938799,3,1,6,1,0,646,87.7155516251375,0
CUST002036,0,45,M,23,52.63308227945456,6,16.61325919607877,96.58720127220622,14,2,11,0,0,682,52.79438148566178,0
CUST002037,0,52,F,33,5207.790215469934,12,38.00328960842189,44.16749980146491,62,1,10,0,0,780,80.93195964719592,0
CUST002038,0,61,F,15,256.6957971046402,1,2.6028196620781756,53.081454578811865,38,1,9,0,0,799,76.31338815802694,0
CUST002039,0,44,F,53,18.3301113822419,3,8.767861426019683,67.78590370796587,18,2,13,2,0,596,42.40296482330916,0
CUST002040,1,29,M,26,8293.587924385745,10,30.871500412562128,168.22434262002417,2,3,10,2,2,724,86.39038223425104,0
CUST002041,0,69,F,33,119.8069679069179,18,51.62555740352355,127.4449267732829,2,1,9,1,0,605,96.47326288899455,0
CUST002042,0,50,M,13,59.13897865300257,6,16.836706246339133,580.4814481285784,14,3,11,3,0,726,80.75590447614846,0
CUST002043,1,57,M,29,1044.4844824603388,8,20.825378800707636,186.1097480289303,9,4,12,0,0,491,72.33522354759597,0
CUST002044,1,40,M,7,282.72958564212246,10,26.5017430381804,45.192737195222676,6,3,21,0,0,727,85.15627770050307,0
CUST002045,0,48,F,34,1576.5527367140267,6,19.78034706230026,53.10461756289951,8,2,14,0,0,640,70.64629068616458,0
CUST002046,0,61,F,14,579.0347490724562,11,32.57322422010645,75.74212112138876,12,2,8,0,0,765,86.0262262158909,0
CUST002047,0,43,M,29,7404.321060452505,8,24.852296653029825,23.459192885282157,49,2,8,1,0,698,71.99485830838717,0
CUST002048,0,30,M,38,921.9472362427007,7,21.05512615658679,56.63976380950822,9,3,12,2,1,694,81.95073066406144,0
CUST002049,0,39,F,28,407.94188257020363,14,47.77094939242129,22.61500287329331,26,1,9,1,1,649,63.67759365751502,0
CUST002050,0,42,M,10,3250.455352140556,6,18.314958188683335,107.62853540946813,9,4,9,0,0,845,81.0096870838554,0
CUST002051,1,42,M,23,176.38521604401382,8,23.311777606557932,28.20291854980414,18,1,19,0,0,850,79.97731082917173,0
CUST002052,0,23,M,34,1559.634754736101,3,8.208487158741448,18.136706450628022,2,3,12,0,0,652,77.41239343803964,0
CUST002053,0,39,F,41,3027.0803179287373,11,28.57366881904053,62.558605982414726,57,1,15,1,1,732,94.6619183036835,1
CUST002054,0,58,M,44,5060.321172351448,6,20.97386571325152,80.85839070828654,2,1,17,0,0,692,77.57448642105739,0
CUST002055,0,38,F,46,1774.0043278787182,6,20.122310463963224,80.47834389482908,5,3,18,1,0,766,65.2180820261704,0
CUST002056,0,18,M,15,587.8140468260772,7,19.950390112087508,57.2128264523194,8,1,11,1,3,621,87.62363041645584,0
CUST002057,1,79,M,60,1069.754945130846,8,22.221517210926148,12.13485850700064,4,3,11,1,1,743,78.76173002768546,0
CUST002058,0,66,M,33,572.4442382297995,7,17.521430080114857,94.02587425763755,4,2,12,3,0,747,64.46114817739611,0
CUST002059,0,35,M,35,8091.391737340755,8,26.183973011303273,64.68856674614193,9,1,12,0,3,638,55.8669354239085,0
CUST002060,0,65,M,12,669.3622481787112,3,10.461148871503521,15.595543317279436,3,1,12,1,0,804,62.31840988424784,0
CUST002061,1,61,F,36,15923.603830075026,6,20.453678166896374,128.14593846812278,0,3,10,0,0,690,56.4142843237408,0
CUST002062,0,23,M,31,5785.527145677816,8,21.457981189384995,119.6771936069846,6,3,15,1,0,801,85.4528904442788,0
CUST002063,0,64,F,39,2759.2284669864152,8,23.152505606447114,31.733219764319855,1,1,11,4,0,615,90.36119306261787,0
CUST002064,1,54,F,32,414.4840734879807,6,20.216406791968243,16.30050644448554,36,1,16,0,0,637,62.228989609352844,0
CUST002065,0,32,M,22,132.96980890234235,9,27.33301836791385,162.35788319294943,14,1,13,1,0,590,49.419498937846576,0
CUST002066,1,39,M,29,18.65002880616646,6,15.512688771662736,104.17576149355664,0,2,8,0,0,761,61.26026369987776,0
CUST002067,0,41,F,44,30.13800972926975,7,17.614272693603436,71.28914907843179,11,1,17,2,0,694,61.84523050600732,0
CUST002068,0,49,M,12,15447.675583958311,9,31.06941377531277,40.802422944692886,5,2,14,0,0,754,98.26486259617909,0
CUST002069,1,30,M,9,6405.504984674372,5,15.007222266535285,94.1367429800622,6,1,10,0,0,540,77.62916065178324,0
CUST002070,0,50,M,30,485.6597610591099,9,28.210597389980226,68.57275759456846,6,1,9,0,0,789,81.61393574037783,0
CUST002071,0,33,M,26,2993.409950886431,8,27.176561360010595,28.638764544907165,6,1,9,1,3,708,84.97663899492373,0
CUST002072,0,44,M,23,2390.4073913024836,7,19.1645875031358,41.10513367392439,6,2,10,1,0,559,67.94362832395339,0
CUST002073,1,38,F,6,467.36132554304487,8,25.912429291198148,32.594454895003615,10,2,6,4,0,688,50.74841221808983,0
CUST002074,0,19,M,32,139.5946958038025,7,20.61017134996433,10.0,5,1,21,0,3,782,89.77884575374381,0
CUST002075,0,58,M,24,527.8262677759767,9,31.12306106060481,26.394243130055578,3,2,12,2,0,522,93.93123933824914,0
CUST002076,1,62,F,80,3225.921995706714,4,13.749924613313373,23.764796547506158,29,1,16,1,0,811,63.85627717771456,1
CUST002077,0,47,F,16,289.33406123687143,4,10.483351257388652,16.36149264224593,0,2,13,0,0,583,81.7601680213719,0
CUST002078,1,55,F,25,4925.0508373857865,2,6.800203040606299,87.83068129204104,4,5,20,3,0,581,80.83936307222264,0
CUST002079,1,49,M,30,15096.611049320818,6,17.294008474644578,302.43744106975214,9,4,9,1,0,703,76.81844694310522,0
CUST002080,1,50,F,44,137.87760082676036,6,15.99279218227549,28.233373807435996,4,5,12,2,1,820,88.1102847107676,0
CUST002081,0,56,M,52,54.69839002165521,8,20.072791777882806,32.01111920568825,90,1,11,0,0,652,77.10170368376828,0
CUST002082,0,49,M,40,58.89458739762266,11,35.41391861108241,206.11074828366833,11,2,12,0,0,698,67.60966450151479,0
CUST002083,1,33,M,20,9474.591907989845,9,24.459706939817004,83.33288715901872,1,2,13,0,2,727,86.81881646289835,0
CUST002084,0,47,M,25,3082.5771856912957,5,17.448119568282646,104.05938921413116,4,2,20,1,0,695,85.33403454154548,0
CUST002085,0,46,M,52,126.42142036539279,13,43.04178437778776,34.74790769419966,11,2,8,0,0,702,74.18766433446878,0
CUST002086,0,31,F,21,866.4074049274325,6,15.61914419102488,89.01142137229228,9,2,20,0,0,666,61.384094103078446,0
CUST002087,0,63,F,29,1485.9948452473623,11,33.66301597281876,24.75391674892115,2,1,10,0,0,850,32.28429498321315,0
CUST002088,0,41,M,17,1852.1690981465767,5,15.571735107892508,46.86738666968335,20,3,8,0,0,666,83.18733811673083,0
CUST002089,0,63,F,17,2087.5559686952106,11,36.8856899000558,21.78036091207088,3,3,9,1,0,722,78.56872898355995,0
CUST002090,0,59,F,23,3943.937260509772,7,22.27772587777992,122.62212159089788,4,3,11,0,0,666,65.0422518479978,0
CUST002091,0,42,M,20,2687.7059833593507,12,37.66395557617407,106.60152534460026,28,1,12,1,0,717,69.47244031757775,0
CUST002092,0,27,F,33,3599.1875443694357,6,20.45204216275246,40.61058547076793,0,2,9,0,0,630,77.12368601454826,1
CUST002093,0,49,M,24,19800.433408951245,10,27.88586133982667,107.52225056192728,18,1,11,2,0,741,74.3401360175843,0
CUST002094,0,47,M,34,309.0523554260615,10,34.616151384397575,202.93120312738876,29,4,9,0,0,732,54.41189724953459,0
CUST002095,0,52,F,31,370.6547892153697,7,20.49199998943547,190.02608839307413,14,3,5,1,0,602,44.472128345853484,0
CUST002096,0,20,M,17,940.5268593879209,10,34.067816671387945,229.31568187264514,11,4,10,0,0,705,77.30531344260422,0
CUST002097,0,30,F,4,49818.21210960961,11,27.536950914196023,565.7346091037064,17,2,6,2,0,791,65.74828319952093,0
CUST002098,1,45,M,59,937.5234887509635,9,29.276918885236658,59.48536131800049,2,4,16,1,0,791,88.8325690659605,0
CUST002099,0,50,M,87,5940.302078760739,6,17.184948339957913,89.7589135867435,10,2,10,3,0,501,67.28621962913131,0
CUST002100,0,42,F,10,3124.423367009835,6,16.484078132833737,72.8177844185791,11,3,7,0,0,709,73.04025912126734,0
CUST002101,0,35,M,49,75.3988279788897,11,31.802321237724396,91.49134393506063,8,1,15,1,0,686,84.90802902487732,0
CUST002102,1,38,M,31,5999.228852899679,7,20.44997991106535,450.66489561085433,2,3,12,3,0,768,73.22789832410426,1
CUST002103,0,48,M,11,26.539687107592954,5,16.169961177136322,60.58461362026844,21,5,13,0,0,660,65.53983695779323,0
CUST002104,0,61,F,28,5671.349536573121,9,23.78937250567918,116.17625708933592,37,5,7,3,1,709,87.22294479748228,0
CUST002105,1,25,M,20,3015.246812786804,7,23.292227348789666,106.69944620319008,14,3,9,1,0,684,87.01649776906943,0
CUST002106,1,52,M,29,5398.070882878483,5,14.140974509892654,93.51113157787589,5,1,13,0,0,779,80.15807979980308,0
CUST002107,0,51,M,28,10332.458237635556,8,20.382494592692446,159.87036996613352,5,2,11,0,0,636,82.8033778434364,0
CUST002108,0,66,F,17,10084.88919180488,6,18.33111033972613,19.22722938515118,58,1,12,1,0,786,56.67735037911703,0
CUST002109,1,75,F,29,613.0784842031505,7,21.954585258813566,36.48762952775912,14,2,7,0,2,760,87.43609140956889,0
CUST002110,1,53,M,28,211.82140573894748,11,31.78087253824271,14.50697837827865,18,1,8,0,0,720,53.00315614972657,0
CUST002111,0,19,F,20,179.20201896873283,9,23.359313641577963,41.96987448389131,8,1,17,1,0,786,64.80627169552481,0
CUST002112,0,39,M,45,1245.8790387614006,10,30.033940454783725,45.75662866554901,7,3,10,0,0,785,58.871923808158165,1
CUST002113,0,62,M,24,94.37609751360269,5,17.312728863863775,21.26693650662232,2,4,12,0,0,569,75.81930874396673,0
CUST002114,1,41,F,11,460.49049186590645,9,26.08838815934689,27.736532412141937,0,2,14,1,1,803,88.45663133430239,0
CUST002115,0,50,M,70,198.44480895071266,4,11.156832726486206,294.08034131522237,6,2,17,2,0,790,72.45466467153898,1
CUST002116,0,52,M,28,208.8828464086609,13,41.94813274892615,61.25135516088839,8,3,14,3,1,506,92.86653928725389,0
CUST002117,0,38,F,30,5846.083466918538,7,18.42742452064107,102.86414088620455,22,4,11,1,0,763,81.48303969139342,0
CUST002118,0,62,M,25,170.72169377006378,5,16.0262503755332,28.332768192958767,1,2,11,0,0,676,51.59315000299799,0
CUST002119,1,39,M,27,194.88972160271163,4,13.463379511544105,234.63192750528694,17,5,10,2,2,703,76.57232785830504,0
CUST002120,0,52,F,26,12412.311212173707,11,30.39122665756917,29.450868650488122,9,2,15,1,0,734,72.68457432793197,0
CUST002121,0,55,F,10,47.46451217367375,5,15.401653260276788,16.315774009970966,4,3,7,4,0,817,83.34399578172264,0
CUST002122,0,25,M,19,1229.9930996441237,4,12.602301585609956,87.30910660145776,10,1,13,0,2,668,53.93655591547867,0
CUST002123,0,35,M,21,1337.7466905604422,9,28.149178837761895,49.449316207790055,5,1,15,3,0,696,70.86210122861209,0
CUST002124,0,76,M,36,568.6763385600307,10,28.616338320229616,133.99256279793948,4,2,12,0,0,639,75.43019931499788,0
CUST002125,1,35,M,19,5732.233128928454,8,25.981752131233993,44.21110265040173,29,2,13,0,0,850,87.76135583737498,0
CUST002126,0,70,F,12,1492.805723864535,9,23.092456666630095,126.27190498970337,0,3,9,1,1,691,68.66725925993286,0
CUST002127,0,37,M,22,496.1988605786167,10,33.495840408927435,206.7275678538654,19,2,13,0,0,709,93.70640318308149,0
CUST002128,1,43,F,29,3281.419765481394,7,17.662952638388603,15.932952003376496,3,1,12,0,0,667,87.54119099978533,0
CUST002129,0,18,M,35,770.0095276959083,4,13.18686994992495,68.00823908145287,13,3,8,1,2,762,97.43294536435812,1
CUST002130,0,39,M,20,981.6735784287883,5,15.593632619653064,40.63348863233618,28,1,15,2,0,580,50.061801153143485,0
CUST002131,0,24,M,56,296.5839901854419,13,33.32429160048843,116.34711730543195,10,1,16,1,0,652,83.47474108554555,0
CUST002132,0,51,F,36,171.50845212911747,8,24.174120076101033,136.7370383455596,3,1,17,3,0,780,73.07254828794106,1
CUST002133,0,55,M,31,360.4013996070913,7,22.283163787245808,43.871087553378814,10,3,19,0,0,599,40.62975309586798,1
CUST002134,1,24,F,28,54.43192613577399,6,15.590570737488259,82.99739535038417,25,1,10,3,0,752,58.39668828229158,0
CUST002135,1,26,M,55,376.70127611725746,8,24.605551929277816,10.0,1,2,13,1,0,850,72.71737689483552,0
CUST002136,0,49,M,34,2965.4995805465387,8,20.97482808976061,47.98329337266749,4,2,17,0,2,661,57.694056619057555,0
CUST002137,0,38,M,41,321.1750583696718,10,30.458974759932644,44.80428571526635,44,2,16,3,0,735,76.68131295462794,0
CUST002138,1,68,F,12,20.586162628287706,8,27.533672091707356,67.96412555562263,11,4,15,3,0,735,77.46272785232925,0
CUST002139,0,40,M,22,238.30057440124665,12,31.151745665288317,311.90309077640677,1,1,15,1,0,792,63.76913221660065,0
CUST002140,0,39,F,23,159.6981836647809,14,38.765363141799924,45.699208620579384,4,3,12,1,3,702,75.61008187403371,0
CUST002141,0,33,M,31,731.7517401393272,5,16.7200253510085,38.24630129118181,1,3,10,0,0,727,72.85799441889237,0
CUST002142,1,57,M,49,1261.2449455441774,7,20.90252665318095,30.601627582486703,1,1,9,2,0,686,88.63857233124922,0
CUST002143,0,46,M,30,1772.0479615529405,6,15.451219889044815,32.908675603413215,21,4,9,0,0,761,90.3152994866632,0
CUST002144,0,57,M,9,350.48985752007025,9,23.901558267079213,16.059261858720152,26,2,12,0,1,620,72.46236452495111,0
CUST002145,1,44,M,29,2586.758656903723,8,20.83835736846069,15.155645918428077,14,3,5,2,0,577,43.57883413504548,0
CUST002146,0,47,M,19,3959.1902838058463,7,19.072788369889693,22.374542663660463,8,2,17,0,1,676,74.84825108061618,0
CUST002147,0,29,F,5,23.56890475551511,9,24.86605710434655,42.39516016593733,50,2,15,1,0,831,76.98580244907069,0
CUST002148,0,33,M,18,222.3602101123165,11,33.115681327552714,52.860452432829945,6,4,20,2,0,661,88.19508010596776,0
CUST002149,1,40,M,28,39536.64807382318,11,34.4117040766922,107.78317876852452,12,2,12,0,0,717,72.2017360774938,0
CUST002150,0,44,F,51,546.1597087831334,10,29.803127339475385,179.29890650776179,4,3,12,1,0,572,78.76674037382391,0
CUST002151,0,30,M,18,14367.797094774442,8,25.03997907587867,84.2788248225495,6,3,11,0,0,633,74.46771926937873,0
CUST002152,0,25,M,30,177.42517823290385,3,8.624923721173872,37.68009235210775,28,3,12,0,1,609,60.474547467821694,0
CUST002153,0,52,F,38,65096.37306479481,2,5.087447451237802,39.31585485641444,26,1,10,0,0,605,96.79893876816212,0
CUST002154,1,51,M,12,3331.6720400208396,7,21.148232933092892,75.717936902906,32,1,5,3,0,709,73.84053628160692,0
CUST002155,0,54,F,33,1391.9634852227318,6,16.48874842042199,22.374292351619673,50,2,10,3,0,605,90.38007735557116,0
CUST002156,0,21,M,12,1126.8330542802144,10,31.3003811946015,861.6596080263413,12,3,17,2,0,790,75.15697551673813,0
CUST002157,0,47,M,9,438.83952385023275,8,23.800443778889846,22.69498894431959,16,4,8,0,0,595,89.09252571423866,1
CUST002158,0,27,M,26,44966.15106308234,7,22.89442818333852,19.743857560448948,23,1,13,1,0,837,93.1872360316582,0
CUST002159,0,45,F,30,1079.8335868863105,2,6.591536364491252,18.47031697640036,0,3,9,0,0,704,92.57459162508624,0
CUST002160,0,56,F,7,353.33702290822254,12,40.22146279529564,98.45430253131049,7,2,7,0,2,668,86.02398957011025,0
CUST002161,1,32,F,20,2903.9748865159813,14,35.95917129744671,44.44362336407424,15,1,9,0,0,752,86.31795535085607,0
CUST002162,1,32,M,23,92458.00652391111,6,15.508989209375668,459.9687479416429,19,2,12,4,3,662,49.41952971329434,0
CUST002163,0,18,F,28,84.80197702053306,2,6.94129002926527,13.965741092857236,19,2,13,2,1,664,66.54317144063364,0
CUST002164,1,29,M,25,753.0143873479385,9,23.735564827964943,116.9270377671386,10,4,15,1,0,749,70.90301124963942,0
CUST002165,1,32,F,35,5.081597612826113,13,33.203184660746125,35.68300566907302,0,2,14,1,0,837,88.24312865795228,0
CUST002166,0,27,M,15,467.4633969876678,5,14.781081691532236,93.39602104974595,18,2,10,2,2,656,86.06721764210448,0
CUST002167,0,30,F,31,275.3973238509574,8,25.998573458323936,105.31312347151977,10,1,13,0,2,684,90.99085241120315,0
CUST002168,0,63,F,43,4461.721158882218,7,21.57145409426062,49.06840336610514,54,3,8,1,0,743,96.49481210660414,0
CUST002169,0,29,M,25,1637.8329552954422,3,10.266837236654862,157.37189536363798,36,5,9,1,1,564,77.17674083055934,0
CUST002170,0,42,F,33,3645.1668484981474,9,29.960119871875,188.38573686480706,13,1,13,1,0,654,89.23283723384944,0
CUST002171,1,38,F,25,1001.9468317228994,7,23.06904418862747,10.0,3,4,8,0,0,666,62.81554677365067,0
CUST002172,0,50,M,11,140572.1844262223,9,28.0602450233037,25.343072217350667,2,2,14,0,0,740,79.08427329921246,0
CUST002173,0,33,M,43,290.84556060590495,9,27.067404934643562,52.752543294254735,13,1,10,4,0,843,59.282647407173414,0
CUST002174,0,66,M,11,3678.5505156896043,6,20.691381323339996,31.943837373192117,8,3,20,0,0,698,77.54146002337451,0
CUST002175,1,46,F,11,2906.5768429589057,8,26.634191461011035,30.082973102473986,2,4,14,3,0,786,76.10799879703232,0
CUST002176,0,56,M,4,9366.25706646015,8,27.83618532186223,22.389524616649094,1,1,15,1,1,572,61.56513039861782,0
CUST002177,0,42,M,18,1761.2785364056645,4,11.677752993163125,584.4625902454751,1,2,8,2,0,818,92.46875659102992,0
CUST002178,0,49,M,11,472.9619102802297,3,9.268622676360115,10.0,8,1,17,1,0,689,69.08986816063138,0
CUST002179,1,50,M,43,2048.247573377655,13,40.357220951688944,75.68390915753108,9,4,8,0,0,738,84.87165570283042,0
CUST002180,0,25,M,15,2535.398387407793,8,20.84341568089912,52.0251488414396,19,2,9,0,0,755,74.1825554189407,0
CUST002181,0,48,F,44,899.8355727306956,14,46.872321920542596,29.586259873345593,17,4,12,3,0,553,84.8306272875745,0
CUST002182,0,46,F,65,714.4308625740376,7,22.879687779570705,185.80664990813193,16,3,11,0,2,706,86.48546871573133,1
CUST002183,1,55,F,25,1117.6792676917498,4,11.728928252216322,30.717861152310068,5,1,15,0,0,707,56.70051309716929,0
CUST002184,1,49,M,34,17575.780514072307,5,13.325322752931863,67.62575581090081,1,1,20,0,0,606,79.39674704468679,0
CUST002185,0,19,M,26,1877.9894367422091,11,31.465543090714213,99.11433628571591,12,3,12,0,3,702,58.77721321609464,0
CUST002186,1,66,F,21,780.6723806068292,10,33.63751251882542,200.5167657468202,43,3,11,0,3,702,85.51706209554797,0
CUST002187,1,44,M,25,6237.724140622182,11,37.58570541681488,111.79658884729636,34,1,8,0,0,786,83.65986741894955,0
CUST002188,0,37,F,26,149.12584912585086,8,26.89581029551455,79.92557582219189,1,1,10,0,2,781,77.4670067577613,0
CUST002189,1,25,F,31,18077.50207418262,14,36.53399687090272,79.08174373937055,16,1,18,0,0,651,93.30057384531254,0
CUST002190,0,31,M,12,14034.107213847168,4,12.794485935808016,82.65844131337364,13,1,11,0,0,715,67.08372918535017,0
CUST002191,0,51,F,40,687.6828333088433,7,24.2619182653223,47.39802417830482,40,3,20,0,0,777,61.5555138315098,0
CUST002192,0,44,F,23,80.62742621742927,15,52.29695959958866,70.45788077093455,8,1,12,0,0,679,80.53205489087705,0
CUST002193,1,35,M,58,2013.8144384210293,12,31.140337151575196,83.39687928640794,13,2,8,2,0,717,85.27502508476998,0
CUST002194,1,59,M,29,124.05093291920012,7,21.532827893331785,131.53157432145753,13,3,14,0,0,797,89.82914812812572,0
CUST002195,0,40,M,7,19895.78440685103,11,28.479755223398982,47.71757391418621,25,2,9,3,1,683,46.150616298508034,0
CUST002196,0,46,M,24,380373.68493649404,5,15.062870740234597,18.301387280268983,54,2,14,2,0,671,66.19648525255684,0
CUST002197,0,25,M,47,121.1584742001606,11,30.494871972195256,185.19877057415707,51,2,10,0,0,786,77.1108530803595,0
CUST002198,0,43,F,44,160.24605984766055,10,26.706899637272635,81.58073674340183,50,1,8,0,0,757,82.70777709609398,1
CUST002199,0,40,F,9,7333.332675723853,6,19.05915652425034,23.755034947611883,13,1,9,0,2,684,82.78582004616757,0
CUST002200,1,61,F,47,128.64854896465937,9,31.183803379239823,36.34294640046581,13,4,7,0,0,714,68.21633834746092,0
CUST002201,1,60,M,16,148.39400983198388,8,25.324887943743533,23.218062844107166,7,2,15,5,0,755,73.90928585168831,0
CUST002202,0,28,F,59,704.1615756966683,10,34.28694878948325,69.34030021178194,7,2,13,1,0,804,75.5889251702275,0
CUST002203,0,69,F,12,1080.0091340580595,14,44.93711355985897,57.957016697144596,30,2,15,1,0,568,83.51435457723356,0
CUST002204,0,58,F,5,9037.761859526594,12,33.24350947348644,42.78421770001258,9,3,9,0,1,687,80.52164761202293,0
